"Hillnumber","Classref"
"2331","BL"
"2332","BL"
"2334","BL"
"2336","BL"
"2337","BL"
"2338","BL"
"2339","BL"
"2342","BL"
"2359","BL"
"2360","BL"
"2361","BL"
"2362","BL"
"2363","BL"
"2364","BL"
"2365","BL"
"2367","BL"
"2368","BL"
"2369","BL"
"2371","BL"
"2372","BL"
"2373","BL"
"2374","BL"
"2376","BL"
"2377","BL"
"2378","BL"
"2379","BL"
"2380","BL"
"2382","BL"
"2383","BL"
"2384","BL"
"2385","BL"
"2386","BL"
"2387","BL"
"2388","BL"
"2389","BL"
"2390","BL"
"2391","BL"
"2392","BL"
"2393","BL"
"2394","BL"
"2395","BL"
"2396","BL"
"2397","BL"
"2398","BL"
"2399","BL"
"2400","BL"
"2401","BL"
"2402","BL"
"2403","BL"
"2404","BL"
"2405","BL"
"2406","BL"
"2408","BL"
"2409","BL"
"2410","BL"
"2411","BL"
"2412","BL"
"2413","BL"
"2414","BL"
"2415","BL"
"2416","BL"
"2417","BL"
"2418","BL"
"2419","BL"
"2420","BL"
"2421","BL"
"2422","BL"
"2423","BL"
"2425","BL"
"2427","BL"
"2428","BL"
"2429","BL"
"2430","BL"
"2431","BL"
"2432","BL"
"2434","BL"
"2435","BL"
"2436","BL"
"2437","BL"
"2438","BL"
"2439","BL"
"2440","BL"
"2441","BL"
"2442","BL"
"2443","BL"
"2444","BL"
"2445","BL"
"2446","BL"
"2447","BL"
"2448","BL"
"2449","BL"
"2450","BL"
"2451","BL"
"2452","BL"
"2453","BL"
"2515","BL"
"2516","BL"
"2517","BL"
"2518","BL"
"2520","BL"
"2521","BL"
"2522","BL"
"2523","BL"
"2524","BL"
"2525","BL"
"2526","BL"
"2527","BL"
"2528","BL"
"2529","BL"
"2530","BL"
"2531","BL"
"2532","BL"
"2533","BL"
"2535","BL"
"2537","BL"
"2538","BL"
"2539","BL"
"2540","BL"
"2542","BL"
"2543","BL"
"2545","BL"
"2546","BL"
"2547","BL"
"2548","BL"
"2549","BL"
"2550","BL"
"2551","BL"
"2553","BL"
"2554","BL"
"2555","BL"
"2556","BL"
"2559","BL"
"2561","BL"
"2563","BL"
"2565","BL"
"2566","BL"
"2568","BL"
"2570","BL"
"2571","BL"
"2572","BL"
"2573","BL"
"2634","BL"
"2635","BL"
"2636","BL"
"2637","BL"
"2638","BL"
"2639","BL"
"2640","BL"
"2641","BL"
"2642","BL"
"2643","BL"
"2645","BL"
"2707","BL"
"2708","BL"
"2709","BL"
"2710","BL"
"2711","BL"
"2712","BL"
"2713","BL"
"2714","BL"
"2716","BL"
"2717","BL"
"2718","BL"
"2719","BL"
"2720","BL"
"2721","BL"
"2722","BL"
"2723","BL"
"2725","BL"
"2726","BL"
"2728","BL"
"2729","BL"
"2730","BL"
"2732","BL"
"2733","BL"
"2734","BL"
"2736","BL"
"2737","BL"
"2738","BL"
"2739","BL"
"2740","BL"
"2741","BL"
"2744","BL"
"2745","BL"
"2747","BL"
"2750","BL"
"2751","BL"
"2752","BL"
"2754","BL"
"2755","BL"
"2757","BL"
"2759","BL"
"2760","BL"
"2761","BL"
"2762","BL"
"2763","BL"
"2764","BL"
"2765","BL"
"2766","BL"
"2767","BL"
"2768","BL"
"2769","BL"
"2779","BL"
"2780","BL"
"2781","BL"
"2782","BL"
"2783","BL"
"2784","BL"
"2785","BL"
"2786","BL"
"2787","BL"
"2788","BL"
"2789","BL"
"2790","BL"
"2791","BL"
"2792","BL"
"2793","BL"
"2795","BL"
"2796","BL"
"2799","BL"
"2807","BL"
"2808","BL"
"2809","BL"
"2877","BL"
"2878","BL"
"2926","BL"
"2927","BL"
"2928","BL"
"2929","BL"
"2930","BL"
"2931","BL"
"3728","BL"
"1963","Bg"
"1964","Bg"
"1965","Bg"
"1966","Bg"
"1967","Bg"
"1968","Bg"
"1969","Bg"
"2359","Bg"
"1970","Bg"
"2360","Bg"
"1971","Bg"
"2515","Bg"
"1972","Bg"
"1973","Bg"
"2363","Bg"
"2319","Bg"
"2516","Bg"
"1975","Bg"
"1976","Bg"
"2362","Bg"
"1977","Bg"
"2364","Bg"
"1974","Bg"
"2083","Bg"
"2365","Bg"
"2366","Bg"
"2367","Bg"
"1978","Bg"
"2707","Bg"
"2368","Bg"
"2137","Bg"
"2517","Bg"
"2518","Bg"
"2226","Bg"
"2369","Bg"
"2084","Bg"
"2519","Bg"
"2520","Bg"
"2227","Bg"
"2521","Bg"
"1980","Bg"
"2320","Bg"
"2085","Bg"
"2321","Bg"
"2522","Bg"
"2523","Bg"
"2370","Bg"
"2371","Bg"
"2524","Bg"
"2525","Bg"
"2138","Bg"
"2053","Bg"
"2372","Bg"
"2708","Bg"
"2086","Bg"
"2526","Bg"
"2709","Bg"
"2373","Bg"
"2527","Bg"
"2374","Bg"
"2778","Bg"
"1981","Bg"
"2375","Bg"
"2376","Bg"
"1982","Bg"
"2054","Bg"
"1983","Bg"
"2528","Bg"
"2089","Bg"
"2088","Bg"
"2378","Bg"
"2228","Bg"
"2055","Bg"
"2529","Bg"
"1984","Bg"
"2379","Bg"
"2302","Bg"
"2380","Bg"
"1986","Bg"
"2229","Bg"
"2382","Bg"
"2139","Bg"
"2381","Bg"
"1988","Bg"
"2530","Bg"
"2230","Bg"
"2634","Bg"
"2383","Bg"
"2635","Bg"
"2231","Bg"
"1989","Bg"
"2385","Bg"
"2140","Bg"
"2636","Bg"
"2232","Bg"
"2710","Bg"
"2533","Bg"
"2384","Bg"
"2531","Bg"
"2386","Bg"
"2711","Bg"
"2532","Bg"
"2387","Bg"
"2637","Bg"
"2388","Bg"
"2090","Bg"
"2535","Bg"
"1992","Bg"
"2389","Bg"
"2091","Bg"
"2638","Bg"
"2392","Bg"
"2538","Bg"
"2537","Bg"
"2639","Bg"
"2394","Bg"
"2393","Bg"
"1993","Bg"
"1994","Bg"
"2395","Bg"
"2712","Bg"
"2539","Bg"
"2141","Bg"
"2233","Bg"
"2540","Bg"
"2640","Bg"
"2390","Bg"
"2396","Bg"
"1995","Bg"
"2397","Bg"
"2541","Bg"
"1996","Bg"
"2543","Bg"
"2399","Bg"
"2542","Bg"
"2056","Bg"
"2400","Bg"
"2161","Bg"
"2058","Bg"
"2057","Bg"
"2236","Bg"
"2714","Bg"
"1997","Bg"
"2713","Bg"
"2641","Bg"
"2401","Bg"
"1846","Bg"
"2092","Bg"
"2162","Bg"
"2544","Bg"
"2325","Bg"
"2779","Bg"
"2405","Bg"
"2545","Bg"
"2237","Bg"
"2059","Bg"
"1999","Bg"
"2326","Bg"
"2406","Bg"
"2234","Bg"
"2546","Bg"
"2411","Bg"
"2305","Bg"
"2000","Bg"
"2547","Bg"
"2238","Bg"
"2780","Bg"
"2926","Bg"
"2412","Bg"
"2060","Bg"
"2413","Bg"
"2414","Bg"
"2239","Bg"
"2548","Bg"
"2002","Bg"
"2549","Bg"
"2416","Bg"
"2327","Bg"
"2306","Bg"
"2715","Bg"
"2716","Bg"
"2241","Bg"
"2003","Bg"
"2550","Bg"
"2062","Bg"
"2718","Bg"
"2328","Bg"
"2004","Bg"
"2719","Bg"
"2717","Bg"
"2720","Bg"
"2417","Bg"
"2721","Bg"
"2418","Bg"
"2781","Bg"
"2551","Bg"
"2242","Bg"
"2329","Bg"
"2419","Bg"
"2782","Bg"
"2005","Bg"
"2243","Bg"
"2420","Bg"
"2722","Bg"
"2723","Bg"
"2007","Bg"
"2425","Bg"
"2006","Bg"
"2424","Bg"
"2008","Bg"
"2724","Bg"
"2553","Bg"
"2011","Bg"
"2783","Bg"
"2430","Bg"
"2427","Bg"
"2009","Bg"
"2095","Bg"
"2331","Bg"
"2244","Bg"
"2063","Bg"
"2422","Bg"
"2726","Bg"
"2142","Bg"
"2725","Bg"
"2096","Bg"
"2727","Bg"
"2093","Bg"
"2784","Bg"
"2144","Bg"
"2728","Bg"
"2099","Bg"
"2164","Bg"
"2100","Bg"
"2729","Bg"
"2554","Bg"
"2785","Bg"
"2332","Bg"
"2101","Bg"
"2330","Bg"
"2245","Bg"
"2064","Bg"
"2102","Bg"
"2247","Bg"
"2732","Bg"
"2736","Bg"
"2733","Bg"
"2013","Bg"
"2734","Bg"
"2146","Bg"
"2557","Bg"
"2555","Bg"
"2738","Bg"
"2015","Bg"
"2929","Bg"
"2432","Bg"
"2786","Bg"
"2740","Bg"
"2556","Bg"
"2739","Bg"
"2737","Bg"
"2334","Bg"
"2335","Bg"
"2730","Bg"
"2147","Bg"
"2065","Bg"
"2017","Bg"
"2788","Bg"
"2787","Bg"
"2741","Bg"
"2931","Bg"
"2148","Bg"
"2105","Bg"
"2744","Bg"
"2249","Bg"
"2559","Bg"
"2749","Bg"
"2336","Bg"
"2250","Bg"
"2745","Bg"
"2068","Bg"
"2149","Bg"
"2560","Bg"
"2178","Bg"
"2107","Bg"
"2746","Bg"
"2337","Bg"
"2434","Bg"
"2069","Bg"
"2561","Bg"
"2067","Bg"
"2251","Bg"
"2747","Bg"
"2014","Bg"
"2748","Bg"
"2110","Bg"
"2106","Bg"
"2098","Bg"
"2019","Bg"
"2252","Bg"
"2643","Bg"
"2436","Bg"
"2563","Bg"
"2179","Bg"
"2437","Bg"
"2750","Bg"
"2307","Bg"
"2338","Bg"
"2109","Bg"
"2438","Bg"
"2751","Bg"
"2021","Bg"
"2439","Bg"
"2753","Bg"
"2752","Bg"
"2071","Bg"
"2791","Bg"
"2203","Bg"
"2180","Bg"
"2108","Bg"
"2440","Bg"
"2790","Bg"
"2114","Bg"
"2755","Bg"
"2024","Bg"
"2150","Bg"
"2565","Bg"
"2566","Bg"
"2807","Bg"
"2445","Bg"
"2026","Bg"
"2757","Bg"
"2255","Bg"
"2151","Bg"
"2758","Bg"
"2256","Bg"
"2113","Bg"
"2073","Bg"
"2568","Bg"
"2808","Bg"
"2258","Bg"
"2793","Bg"
"2449","Bg"
"2450","Bg"
"2115","Bg"
"2792","Bg"
"2754","Bg"
"2027","Bg"
"2794","Bg"
"2116","Bg"
"2795","Bg"
"2257","Bg"
"2759","Bg"
"2074","Bg"
"2570","Bg"
"2152","Bg"
"2809","Bg"
"2877","Bg"
"2761","Bg"
"1945","Bg"
"2763","Bg"
"2442","Bg"
"2762","Bg"
"2028","Bg"
"2644","Bg"
"2030","Bg"
"2308","Bg"
"2120","Bg"
"2878","Bg"
"2764","Bg"
"2117","Bg"
"2111","Bg"
"2447","Bg"
"2448","Bg"
"2261","Bg"
"2077","Bg"
"2309","Bg"
"2451","Bg"
"2572","Bg"
"2796","Bg"
"2767","Bg"
"2766","Bg"
"2122","Bg"
"2259","Bg"
"2204","Bg"
"2342","Bg"
"2452","Bg"
"2079","Bg"
"2205","Bg"
"2573","Bg"
"5606","Bg"
"2181","Bg"
"2765","Bg"
"2799","Bg"
"2310","Bg"
"2031","Bg"
"2260","Bg"
"2123","Bg"
"2078","Bg"
"2768","Bg"
"2130","Bg"
"2075","Bg"
"2018","Bg"
"2025","Bg"
"2125","Bg"
"2119","Bg"
"2645","Bg"
"2343","Bg"
"278","T100"
"518","T100"
"521","T100"
"457","T100"
"191","T100"
"345","T100"
"65","T100"
"232","T100"
"295","T100"
"1963","T100"
"103","T100"
"815","T100"
"1965","T100"
"1004","T100"
"953","T100"
"1966","T100"
"730","T100"
"196","T100"
"731","T100"
"688","T100"
"955","T100"
"1968","T100"
"1239","T100"
"1240","T100"
"957","T100"
"2359","T100"
"32","T100"
"1014","T100"
"1301","T100"
"1246","T100"
"2360","T100"
"2515","T100"
"2319","T100"
"1255","T100"
"1123","T100"
"1975","T100"
"1977","T100"
"1124","T100"
"1025","T100"
"2083","T100"
"2365","T100"
"2367","T100"
"1978","T100"
"2707","T100"
"2137","T100"
"2368","T100"
"2226","T100"
"1350","T100"
"79","T100"
"1472","T100"
"2521","T100"
"1980","T100"
"2320","T100"
"2372","T100"
"5617","T100"
"1688","T100"
"2527","T100"
"2087","T100"
"2528","T100"
"1474","T100"
"2302","T100"
"1292","T100"
"1188","T100"
"2381","T100"
"2634","T100"
"2230","T100"
"2386","T100"
"1449","T100"
"1992","T100"
"2389","T100"
"2640","T100"
"2396","T100"
"2161","T100"
"2059","T100"
"1209","T100"
"2780","T100"
"2060","T100"
"2417","T100"
"2008","T100"
"2009","T100"
"2063","T100"
"2732","T100"
"2145","T100"
"2337","T100"
"2561","T100"
"2807","T100"
"2808","T100"
"2450","T100"
"2074","T100"
"2878","T100"
"1212","T100"
"2646","T100"
"2457","T100"
"2266","T100"
"2854","T100"
"5615","T100"
"5616","T100"
"2498","T100"
"5611","T100"
"2507","T100"
"5618","Hu"
"5619","Hu"
"2034","5"
"3431","x5"
"5606","O"
"5611","O"
"5615","O"
"5616","O"
"5617","O"
"5620","Hu="
"5621","Hu="
"5622","Hu="
"5623","Hu="
"5624","xHu"
"3455","Hu="
"3456","Hu="
"2954","xHu"
"2217","xsMa"
"366","sMur"
"1006","sMur"
"1261","xCT"
