"Hillnumber","_Section","Hillname","Section","Region","Area","Metres","Feet","Map","Map25","Gridref","Colgridref","Colheight","Drop","Gridref10","Feature","Observations","Survey","Climbed","Classification","Countyname","Revision","Comments","xcoord","ycoord","Latitude","Longitude","Streetmap","Getamap","Ma","sMa","xMa","twinMa","xsMa","M","MT","xMT","C","CTM","CTC","xC","xCT","G","GTM","GTC","GTG","sG","D","DT","xDT","Mur","sMur","Hew","sHew","N","xN","W","WO","BL","Dewey","x5","B","Hu","xHu","twinHu","Bg","T100","COH","COA","COU","CoL"
"5272","32.3","Foel Trawsnant","32C","M32C","","373","1224","170","166W","SS839940","SS849949","248","125","","","","","","Hu","","08/06/09 00:00:00","","283900","194000","51.6328","-3.6789","#http://www.streetmap.co.uk/newmap.srf?x=283900&y=194000&z=3&sv=283900,194000&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SS839940#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5273","32.3","Mynydd y Grug","32C","M32C","","353","1158","171","166E","ST177906","ST200903","253","100","ST 17764 90666","spoil heap with a few rocks marking highest point","","","","Hu","","08/06/09 00:00:00","","317762","190661","51.60876","-3.18899","#http://www.streetmap.co.uk/newmap.srf?x=317762&y=190661&z=3&sv=317762,190661&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=ST177906#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5274","32.3","Mynydd Margam","32C","M32C","","349","1145","170","166W","SS828887","SS837914","224","125","","","","","","Hu","","08/06/09 00:00:00","","282800","188700","51.58493","-3.69301","#http://www.streetmap.co.uk/newmap.srf?x=282800&y=188700&z=3&sv=282800,188700&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SS828887#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5275","32.3","Mynydd Dinas","32C","M32C","","312","1024","170","166W","ST009906","ST015901","226","86","","","","","","xHu","","28/03/10 00:00:00","Dropped from original HuMPs list in February 2010 due to insufficient drop.","300900","190600","51.60549","-3.4324","#http://www.streetmap.co.uk/newmap.srf?x=300900&y=190600&z=3&sv=300900,190600&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=ST009906#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"5276","32.3","Beacon Hill","32C","M32C","","306","1004","162","14W","SO512053","SO477031","203","103","SO 51218 05381","trig point: OS measurement","","","","Hu","","08/06/09 00:00:00","","351216","205376","51.74495","-2.70799","#http://www.streetmap.co.uk/newmap.srf?x=351216&y=205376&z=3&sv=351216,205376&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SO512053#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5277","32.3","Mynydd Maendy","32C","M32C","","301","988","170","166W","SS980862","SS979875","166","135","","","","","","Hu","","08/06/09 00:00:00","","298000","186200","51.56542","-3.47298","#http://www.streetmap.co.uk/newmap.srf?x=298000&y=186200&z=3&sv=298000,186200&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SS980862#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5278","32.3","Caerphilly Common","32C","M32C","","271","889","171","151E","ST152855","ST142850","163","108","ST 15299 85538","trig point: OS measurement","","","","Hu","","28/03/10 00:00:00","","315297","185533","51.56229","-3.22334","#http://www.streetmap.co.uk/newmap.srf?x=315297&y=185533&z=3&sv=315297,185533&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=ST152855#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5279","32.3","Mynydd Emroch - Craig Emroch","32C","M32C","","241","791","170","165","SS793908","SS793917","124","117","","","","","","Hu","","08/06/09 00:00:00","","279300","190800","51.60307","-3.74423","#http://www.streetmap.co.uk/newmap.srf?x=279300&y=190800&z=3&sv=279300,190800&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SS793908#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5280","32.3","Trostrey Hill","32C","M32C","","199","653","161","13S 152","SO369051","SO411103","61","138","SO 36919 05191","trig point: OS measurement","","","","Hu","","08/06/09 00:00:00","","336917","205186","51.74181","-2.91504","#http://www.streetmap.co.uk/newmap.srf?x=336917&y=205186&z=3&sv=336917,205186&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SO369051#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5281","33","Winshield Crags","33","M33","","345","1132","86 87","43W","NY742675","NY795715","244","101","NY 74213 67562","trig point: OS measurement","","","","Hu","","28/03/10 00:00:00","","374213","567564","55.00198","-2.40467","#http://www.streetmap.co.uk/newmap.srf?x=374213&y=567564&z=3&sv=374213,567564&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY742675#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5282","33","Great Hetha","33","M33","NE08","343","1125","74","16E","NT885274","NT877269","227","116","","","","","","Hu","","08/06/09 00:00:00","","388500","627400","55.54018","-2.18379","#http://www.streetmap.co.uk/newmap.srf?x=388500&y=627400&z=3&sv=388500,627400&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NT885274#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5283","33","Whittington Fell","33","M33","","268","879","87","43E","NY973689","NZ011731","161","107","NY 97314 68987","trig point: OS measurement","","","","Hu","","08/06/09 00:00:00","","397315","568989","55.01545","-2.04353","#http://www.streetmap.co.uk/newmap.srf?x=397315&y=568989&z=3&sv=397315,568989&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY973689#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5284","33","The Bell","33","M33","NE08","247","810","74 75","16E","NT900290","NT896290","137","110","","","","","","Hu","","08/06/09 00:00:00","","390000","629000","55.55459","-2.16008","#http://www.streetmap.co.uk/newmap.srf?x=390000&y=629000&z=3&sv=390000,629000&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NT900290#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5285","33","Moneylaws Hill","33","M33","","246","807","74","339E","NT872347","NT906347","107","139","NT 87248 34727","trig point: OS measurement","","","","Hu","","08/06/09 00:00:00","","387249","634731","55.60602","-2.20396","#http://www.streetmap.co.uk/newmap.srf?x=387249&y=634731&z=3&sv=387249,634731&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NT872347#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5286","33","Titlington Pike","33","M33","","233","764","81","332","NU087159","NU099199","121","112","NU 08750 15993","trig point: OS measurement","","","","Hu","","28/03/10 00:00:00","","408751","615996","55.43777","-1.86326","#http://www.streetmap.co.uk/newmap.srf?x=408751&y=615996&z=3&sv=408751,615996&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NU087159#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5287","33","Dod Law","33","M33","","200","656","75","340","NU006316","NU033375","99","101","NU 00685 31660","trig point: OS measurement","","","","Hu","","08/06/09 00:00:00","","400686","631664","55.57863","-1.99069","#http://www.streetmap.co.uk/newmap.srf?x=400686&y=631664&z=3&sv=400686,631664&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NU006316#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5288","34.1","Sandale Hill","34A","M34A","NE01","373","1224","89 90","4N","NY266398","NY272379","256","117","NY 26673 39832","boulder 3m SW of trig","boulder is of  likely ancient origin","Abney level","","Hu","","08/06/09 00:00:00","","326672","539833","54.74809","-3.1407","#http://www.streetmap.co.uk/newmap.srf?x=326672&y=539833&z=3&sv=326672,539833&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY266398#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5289","34.2","High Park","34B","M34B","NE03","247","810","89","4S 303","NY043212","NY056207","128","119","NY 04294 21200","trig point","ground 15m S in very close in height","Abney level","","Hu","","08/06/09 00:00:00","","304292","521201","54.57694","-3.48219","#http://www.streetmap.co.uk/newmap.srf?x=304292&y=521201&z=3&sv=304292,521201&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY043212#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5290","34.2","Hannah Moor","34B","M34B","NE03","141","463","89","303","NX952133","NX981146","19","122","NX 95227 13323","corner of field 45m S of trig point","ground which might be man-made is 70cm higher than trig point fb.  Note this field is S of the field in which trig point resides","Abney level","","Hu","","08/06/09 00:00:00","","295225","513324","54.50438","-3.61956","#http://www.streetmap.co.uk/newmap.srf?x=295225&y=513324&z=3&sv=295225,513324&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NX952133#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5291","34.3","Sleddale Forest","34C","M34C","NE06","429","1407","90","7N","NY487015","NY485035","314","115","NY 48762 01590","no feature","","","","Hu","","08/06/09 00:00:00","","348761","501590","54.40718","-2.7909","#http://www.streetmap.co.uk/newmap.srf?x=348761&y=501590&z=3&sv=348761,501590&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY487015#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5292","34.4","Benson Knott","34D","M34D","","319","1047","97","7N","SD548941","SD567932","186","133","SD 54839 94140","no feature: 3m NE of cairn","","","","Hu","","08/06/09 00:00:00","","354838","494140","54.34081","-2.69615","#http://www.streetmap.co.uk/newmap.srf?x=354838&y=494140&z=3&sv=354838,494140&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD548941#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5293","34.4","Scout Hill","34D","M34D","","285","935","97","7S","SD564826","SD592880","183","102","SD 56456 82632","no feature: 33m NE of trig point","","obvious summit","","Hu","","08/06/09 00:00:00","","356455","482632","54.23753","-2.6696","#http://www.streetmap.co.uk/newmap.srf?x=356455&y=482632&z=3&sv=356455,482632&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD564826#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5294","34.4","Black Brows","34D","M34D","NE05","268","879","96 97","7N","SD363926","SD360941","142","126","","","","","","Hu","","08/06/09 00:00:00","","336300","492600","54.32499","-2.98092","#http://www.streetmap.co.uk/newmap.srf?x=336300&y=492600&z=3&sv=336300,492600&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD363926#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5295","34.4","Crook Knott","34D","M34D","NE07","256","840","97","7N","SD447960","SD430982","149","107","SD 44719 96048","no feature","","obvious summit","","Hu","","08/06/09 00:00:00","","344718","496048","54.35696","-2.85215","#http://www.streetmap.co.uk/newmap.srf?x=344718&y=496048&z=3&sv=344718,496048&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD447960#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5296","34.4","Scout Scar","34D","M34D","NE07","235","771","97","7N","SD486922","SD484957","109","126","SD 48674 92249","no feature: grass and limestone scree","","Abney level","","Hu","","08/06/09 00:00:00","","348673","492249","54.32323","-2.79064","#http://www.streetmap.co.uk/newmap.srf?x=348673&y=492249&z=3&sv=348673,492249&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD486922#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5297","34.4","Grassgarth Heights","34D","M34D","NE07","205","673","96 97","7S","SD357825","SD384846","75","130","SD 35779 82593","rocky outcrop 10m north of trig","","","","Hu","","08/06/09 00:00:00","","335778","482593","54.2349","-2.98679","#http://www.streetmap.co.uk/newmap.srf?x=335778&y=482593&z=3&sv=335778,482593&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD357825#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5298","36","Oaken Head","36","M36","H09","163","535","97","41W","SD537678","SD574737","48","115","SD 53704 67821","no feature: flat summit area","","","","Hu","","20/11/09 00:00:00","","353703","467820","54.10418","-2.70954","#http://www.streetmap.co.uk/newmap.srf?x=353703&y=467820&z=3&sv=353703,467820&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD537678#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5299","36","Warton Crag","36","M36","H09","163","535","97","7S","SD491727","SD515757","37","126","SD 49182 72789","large limestone boulder 4m north of trig point","dense thicket might hide higher features","","","Hu","","20/11/09 00:00:00","","349181","472789","54.14841","-2.77953","#http://www.streetmap.co.uk/newmap.srf?x=349181&y=472789&z=3&sv=349181,472789&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD491727#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5300","35.1","Wandale Hill","35A","M35A","NE11","497","1631","98","19S","SD705990","SD700997","386","111","SD 70540 99016","two stones","","Abney level","","Hu","","08/06/09 00:00:00","","370540","499016","54.38578","-2.45513","#http://www.streetmap.co.uk/newmap.srf?x=370540&y=499016&z=3&sv=370540,499016&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=SD705990#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5301","35.1","Cumrew Fell","35A","M35A","NE09","483","1585","86","315","NY564520","NY573503","363","120","NY 56426 52086","no feature: 420m SSE of trig point","ground at NY 56317 52469 30m SSE of trig point nearly as high; trig point at NY 56300 52500","Abney level","","Hu","","08/06/09 00:00:00","","356426","552088","54.86167","-2.68036","#http://www.streetmap.co.uk/newmap.srf?x=356426&y=552088&z=3&sv=356426,552088&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY564520#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5302","35.1","Knott","35A","M35A","NE11","412","1352","91","19N 19S","NY650091","NY573107","292","120","NY 65069 09123","ground by stone wall","ground 385m ESE of trig point (NY 64700 09226) and about 1m higher than trig point","Abney level","","Hu","","08/06/09 00:00:00","","365069","509124","54.47627","-2.54057","#http://www.streetmap.co.uk/newmap.srf?x=365069&y=509124&z=3&sv=365069,509124&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY650091#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5303","35.1","Knock Pike","35A","M35A","NE09","398","1306","91","19N 31W","NY686282","NY688284","297","101","","","","","","Hu","","08/06/09 00:00:00","","368600","528200","54.64793","-2.48812","#http://www.streetmap.co.uk/newmap.srf?x=368600&y=528200&z=3&sv=368600,528200&st=4&tl=~&bi=~&lu=N&ar=y#","#http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NY686282#","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
